"AllY1","AllY2","AllY3","ace.or1","ace.or2","ace.cond.or1","ace.cond.or2","betaE1","betaE2","betaU1","betaU2"
48558,258,1184,2.18002004677581,5.34715715537633,0.964156980126844,2.52749372321358,1,2.25,2,2
48549,224,1227,2.27325040834276,4.78254725191376,0.999530641358709,2.25530036875071,1,2.25,2,2
48506,250,1244,1.97447241150564,5.13010854828749,0.853422321737148,2.29079587611743,1,2.25,2,2
48565,282,1153,1.77449011523621,4.73813807461868,0.897714890304711,2.09912592025805,1,2.25,2,2
48557,238,1205,2.28942818215972,5.38349509743831,1.02021969881988,2.38740917193814,1,2.25,2,2
48552,234,1214,2.71382387607341,4.8774692237121,1.40015139641918,2.26269144886896,1,2.25,2,2
48541,239,1220,1.83407719634189,5.45218096814307,0.908864099054806,2.49094973874978,1,2.25,2,2
48566,218,1216,2.11471609981206,4.57326634884281,1.09838568849441,2.10561076712464,1,2.25,2,2
48528,235,1237,2.55711751344771,4.94943430482,1.22572356632635,2.42553846957869,1,2.25,2,2
48514,255,1231,2.63391948287686,5.25666876416998,1.2846505875432,2.40751629873953,1,2.25,2,2
48586,222,1192,1.81584587110239,4.74024722749232,0.851030141466619,2.22742167245887,1,2.25,2,2
48508,254,1238,2.39266623529025,4.83362390312797,1.07622099367737,2.1922251597974,1,2.25,2,2
48585,249,1166,2.21940446545393,5.3630393849068,0.981328367065498,2.43433127383186,1,2.25,2,2
48566,240,1194,2.00305441404826,4.95674206404273,0.972721445439027,2.36300192102888,1,2.25,2,2
48513,255,1232,2.14204594525661,5.14823742961623,1.13555193271988,2.30509614915833,1,2.25,2,2
48520,249,1231,2.0246291501994,4.39157322120952,0.895080952796241,2.02818244896885,1,2.25,2,2
48566,255,1179,2.24549105854644,5.58063225534748,1.09141884405376,2.45213842729357,1,2.25,2,2
48522,251,1227,1.92498108766916,4.43355395614937,0.955911886902026,2.08888593675729,1,2.25,2,2
48494,256,1250,2.02934749263223,4.81121259636472,0.897627231931947,2.22051798174296,1,2.25,2,2
48530,260,1210,1.81106642286957,4.77309094625437,0.831455595189303,2.20967568467707,1,2.25,2,2
48554,262,1184,2.24288794183498,5.58020603634165,1.09820924394969,2.57186898028721,1,2.25,2,2
48584,231,1185,2.11925163576279,4.4093501633153,0.835381080671009,2.0542550142062,1,2.25,2,2
48519,265,1216,2.32321725708421,5.13385509560253,1.10400575284765,2.34455382494836,1,2.25,2,2
48485,260,1255,1.83919820828667,4.00504938020728,0.826681922081488,1.85929764081158,1,2.25,2,2
48523,278,1199,2.19453143889023,4.67835674183486,1.01688970709487,2.18144458515976,1,2.25,2,2
48566,241,1193,1.98360894739034,4.21490799089178,0.911199964518243,1.81612881626209,1,2.25,2,2
48518,231,1251,2.59257704257284,4.96910599826462,1.24941021211524,2.29634345292141,1,2.25,2,2
48611,250,1139,2.38496057439579,4.60831298288562,1.06289451852832,2.09432440036706,1,2.25,2,2
48591,236,1173,1.73490676477966,4.81397552749673,0.754280041630097,2.294024405247,1,2.25,2,2
48499,227,1274,1.98945843762108,5.43084051221873,1.01616099636598,2.44577458048949,1,2.25,2,2
48587,221,1192,2.2166614193809,4.66160185190535,1.04346118992935,2.16430188368422,1,2.25,2,2
48593,255,1152,3.08644442293202,5.26950172232322,1.41797899893832,2.35510334589411,1,2.25,2,2
48531,244,1225,1.69962159627485,4.59708505768748,0.891271456729047,2.04724424394742,1,2.25,2,2
48591,248,1161,2.65835397974647,4.93355891630593,1.37917786662717,2.33146245825459,1,2.25,2,2
48621,224,1155,2.39351816372693,5.23294415843665,1.08987688140855,2.48338458964189,1,2.25,2,2
48501,260,1239,2.01436428340343,5.04996441281139,1.01103503456676,2.49075170881174,1,2.25,2,2
48564,238,1198,1.60002548744743,4.91553842830997,0.789034999180927,2.33655554814662,1,2.25,2,2
48531,243,1226,2.27543112773125,5.1877799270031,1.09482518279018,2.35318036603302,1,2.25,2,2
48584,228,1188,1.77062476547376,5.3267832248019,0.745932492819066,2.46329507102169,1,2.25,2,2
48533,255,1212,2.23235916588858,5.41983645765999,0.898461796575297,2.53194188187609,1,2.25,2,2
48580,238,1182,3.02385728629226,4.55690789096565,1.2621458457372,2.10514035986314,1,2.25,2,2
48531,257,1212,1.96569729315841,4.9985422522183,0.933539226616541,2.28574677874277,1,2.25,2,2
48547,242,1211,2.04859674861487,4.91281493565343,0.880225408994134,2.11165591194132,1,2.25,2,2
48582,208,1210,2.07561452473362,4.63653460381143,1.14493574005345,2.12024279245941,1,2.25,2,2
48578,225,1197,2.19453510754038,4.99736889912208,0.944962559907205,2.31102238795508,1,2.25,2,2
48542,260,1198,2.01356602410555,4.73697862310768,0.949053850992817,2.14352508074903,1,2.25,2,2
48593,237,1170,2.41938579258306,5.04918798590751,0.975586586970909,2.4820229971356,1,2.25,2,2
48579,232,1189,2.31496658681125,4.46325557937208,1.1767272080528,2.11765833063552,1,2.25,2,2
48513,254,1233,2.42694206660408,4.37760079677023,1.24099971776907,1.8978070890051,1,2.25,2,2
48569,238,1193,2.46406609980286,4.63323566610455,1.0972442079005,2.24544660500111,1,2.25,2,2
48578,217,1205,2.40307717993668,4.60098733389492,1.05737747621418,2.25616223238645,1,2.25,2,2
48591,235,1174,2.21339595214134,5.14551359115345,1.13503063217182,2.43924593431253,1,2.25,2,2
48521,235,1244,2.45721244526878,5.33155890684886,1.15219639741412,2.25042726977871,1,2.25,2,2
48592,235,1173,2.67900187711111,5.80983237400408,1.12969618271639,2.56720162122149,1,2.25,2,2
48561,228,1211,1.74595267255148,5.509366584213,0.841818095861669,2.58369642751031,1,2.25,2,2
48568,244,1188,2.42272279997131,4.90150147962668,0.999289017736226,2.18670867622927,1,2.25,2,2
48613,220,1167,2.23020504117016,4.26303531304898,1.07724030571759,1.88091886976425,1,2.25,2,2
48550,233,1217,2.36281350000974,4.66702193918466,1.20081367799293,2.11103638960766,1,2.25,2,2
48588,221,1191,2.20982285832224,4.77535147081741,1.09003094352842,2.06731620969063,1,2.25,2,2
48553,258,1189,2.6550806047444,4.84733388322753,1.19157999139335,2.17810362513748,1,2.25,2,2
48613,236,1151,2.17902844854937,4.77632406514956,1.02385515482835,2.34541086431326,1,2.25,2,2
48547,241,1212,2.32619743698071,5.01473715975617,1.0311313388728,2.28586815826142,1,2.25,2,2
48518,234,1248,2.06910722522749,4.72938794337712,1.02083323610587,2.10104971813832,1,2.25,2,2
48528,233,1239,2.50038149150874,4.59394614122721,1.15149263491399,2.30686693986977,1,2.25,2,2
48536,249,1215,1.8887455786524,4.75164388402168,0.78272618753156,2.20056090807187,1,2.25,2,2
48485,266,1249,2.09051065111544,5.0554282377091,0.913365846307156,2.31579690749923,1,2.25,2,2
48529,238,1233,2.16109087861518,4.45947744835678,0.991906544945997,1.96809253783975,1,2.25,2,2
48631,218,1151,2.71951875383158,4.62760786140238,1.24594803145351,1.97412331161886,1,2.25,2,2
48554,231,1215,2.59892464084685,5.12178319464451,1.24267725501088,2.31782642717569,1,2.25,2,2
48532,260,1208,2.30628180254815,5.25986862051541,1.08792775570923,2.52547786080296,1,2.25,2,2
48549,236,1215,1.66790439745752,4.25243728920742,0.77136883031067,2.03884002792256,1,2.25,2,2
48641,218,1141,2.33207690890871,5.0511349693913,1.09868183391665,2.3602247386569,1,2.25,2,2
48560,213,1227,2.49707679882349,5.29035856964535,1.1316721011963,2.46992922896956,1,2.25,2,2
48559,237,1204,2.28881659437215,4.89014686092095,1.04422322714956,2.41295106313778,1,2.25,2,2
48521,242,1237,1.809345657277,4.55101789777969,0.8329786858854,2.14542964288052,1,2.25,2,2
48563,242,1195,2.36778177361241,4.86381171370348,1.06375349679357,2.23171836136586,1,2.25,2,2
48548,236,1216,1.62595403121554,5.57473331674029,0.675885481242553,2.56389798478044,1,2.25,2,2
48503,247,1250,2.40065943649688,4.92808195091647,1.14295915620036,2.29173949808658,1,2.25,2,2
48505,242,1253,2.00001425555941,5.00473050804304,0.858542075026781,2.36824363711538,1,2.25,2,2
48560,234,1206,2.50070977065707,5.7714169576747,1.11670413401357,2.74630907058454,1,2.25,2,2
48561,243,1196,2.00455691538733,4.77171191429789,0.999319318106941,2.29676656471317,1,2.25,2,2
48566,214,1220,2.05768961068103,5.45089607704408,0.992087749727059,2.52475558524842,1,2.25,2,2
48564,252,1184,2.88535968115898,5.0372795465911,1.4576411842741,2.30410124257468,1,2.25,2,2
48541,247,1212,2.09278779032222,4.71585273598386,0.971170978191611,2.20776420866212,1,2.25,2,2
48548,238,1214,1.89914451060975,4.6545055508897,0.921758430628131,2.04247918054748,1,2.25,2,2
48556,249,1195,2.33442964159941,5.01145589394523,1.16348091095822,2.37365638930694,1,2.25,2,2
48596,220,1184,1.79184342856015,5.60257751519864,0.818865653131229,2.49156436600184,1,2.25,2,2
48597,258,1145,1.75645420376281,5.76934798780927,0.84080731409807,2.64161411160244,1,2.25,2,2
48560,214,1226,2.39225006960046,4.93515052306085,1.19927047723183,2.2073423634918,1,2.25,2,2
48626,201,1173,1.98356156400081,4.70011377027336,0.886110991169647,2.0671923731195,1,2.25,2,2
48579,235,1186,2.60652320078101,5.31541353757699,1.20600213705087,2.4544456673512,1,2.25,2,2
48549,252,1199,1.7759450991123,5.55104732486835,0.75469697816151,2.68473150493522,1,2.25,2,2
48535,250,1215,2.37804449376897,4.67173748471637,1.20864320930711,2.16195584439859,1,2.25,2,2
48544,239,1217,2.48472719021145,4.58745238132281,1.13006464376242,2.14030967885427,1,2.25,2,2
48530,247,1223,2.15356731695064,5.71544587495178,0.976677272476069,2.64490206054902,1,2.25,2,2
48597,222,1181,2.65225198062847,4.92210513096167,1.59155381122446,2.25945934376075,1,2.25,2,2
48536,246,1218,2.77282249791476,5.0396674482674,1.15197283098211,2.11866592297309,1,2.25,2,2
48564,234,1202,2.65868976719004,4.4160674145294,1.23731675965154,1.97569003150404,1,2.25,2,2
48521,249,1230,2.08425925925926,5.43170594837262,0.966608710698899,2.45077598763367,1,2.25,2,2
48548,240,1212,2.39098168707015,5.22579829808745,1.29446925411077,2.37229174235944,1,2.25,2,2
48541,229,1230,1.78264586823004,4.63795278475712,0.866680222742988,2.17448793574837,1,2.25,2,2
48587,238,1175,2.73748542139832,4.74419763007484,1.36719202223037,2.04714378138338,1,2.25,2,2
48536,253,1211,2.68393013725595,4.47451479674544,1.13787983605165,2.03459566808439,1,2.25,2,2
48600,243,1157,2.42577361394169,5.40109319534385,1.09125786243129,2.55731099448745,1,2.25,2,2
48548,244,1208,2.63356219190652,5.17131784975953,1.19694512053683,2.4468258862988,1,2.25,2,2
48537,222,1241,2.5596058015107,5.52784926391874,1.15758625063036,2.52594067640328,1,2.25,2,2
48555,228,1217,2.14029964127453,5.00218715528803,0.87319069359194,2.1392425426566,1,2.25,2,2
48500,260,1240,2.41794467543879,5.65557225331773,1.07328710051733,2.55637843635876,1,2.25,2,2
48582,248,1170,2.03025976934274,4.59284374650095,0.948770288931919,2.05780111731563,1,2.25,2,2
48591,220,1189,1.76657833960595,4.41059961853847,0.839243126583998,2.02823702998238,1,2.25,2,2
48528,246,1226,2.31259099130895,5.36773942272685,0.982590974758788,2.49421455956405,1,2.25,2,2
48561,244,1195,2.07881728333039,4.40517568582927,0.952610925957719,2.05764340173568,1,2.25,2,2
48594,244,1162,2.22037783369883,5.27088939814425,0.921016077188848,2.37855304468927,1,2.25,2,2
48567,247,1186,1.85000049605823,5.04617426571822,0.847874426629674,2.14787612004135,1,2.25,2,2
48522,259,1219,2.30879119617744,4.19821294709232,1.0843174488196,2.00216415910183,1,2.25,2,2
48621,249,1130,2.1264019827199,4.62818100822074,0.993211510904721,2.14929316414055,1,2.25,2,2
48587,245,1168,1.9116054183087,5.22332304641002,0.939960333213119,2.4605111868428,1,2.25,2,2
48549,260,1191,2.38780405597883,4.84050666423716,1.27445765891485,2.11846883198803,1,2.25,2,2
48539,240,1221,1.99280385075759,5.18648420046893,0.886860849025574,2.26273553061733,1,2.25,2,2
48550,249,1201,2.14251217844032,5.04851937425027,1.00896683816435,2.34216418392866,1,2.25,2,2
48565,224,1211,2.9459027589665,5.20306765000836,1.35120714602609,2.46221375328339,1,2.25,2,2
48583,257,1160,1.87186560366964,5.10197831172791,0.977426545368757,2.36058421043219,1,2.25,2,2
48538,239,1223,2.60220508090886,4.44379499095689,1.17681238923786,2.09577867613968,1,2.25,2,2
48570,212,1218,1.66252738472641,4.5616388308977,0.819182002798283,2.16289007738035,1,2.25,2,2
48549,249,1202,2.75084323991377,4.53705463339046,1.45465883582436,2.12013182747293,1,2.25,2,2
48603,250,1147,2.70641723281825,5.29657214825187,1.2260621157691,2.4052232478809,1,2.25,2,2
48604,198,1198,2.03184142221554,4.64549389687281,0.800363549715788,1.94230784949786,1,2.25,2,2
48504,260,1236,2.29995619263228,4.60964516354946,1.2326038082065,1.99576786743946,1,2.25,2,2
48566,243,1191,1.89827749977967,4.04660500249709,0.824169947165521,1.82800884915612,1,2.25,2,2
48628,208,1164,1.74252303032852,4.86214678559629,0.831323175600024,2.28891655924413,1,2.25,2,2
48487,260,1253,1.7147936726686,5.09741760776715,0.758628058824401,2.4171735132694,1,2.25,2,2
48592,234,1174,2.42728088972956,4.83983278619636,1.15350924127795,2.2320446219412,1,2.25,2,2
48567,248,1185,2.22469151949775,4.71862693604914,1.04738940400594,2.12982420095061,1,2.25,2,2
48540,228,1232,2.20605718139435,5.0563779439357,0.879431729593392,2.24759053614523,1,2.25,2,2
48568,243,1189,2.14795967609361,4.74110508603921,0.989547562229928,2.05051907178658,1,2.25,2,2
48621,223,1156,2.07805837349867,4.93322689848289,0.928076392474641,2.25212708419058,1,2.25,2,2
48529,228,1243,1.94822524008969,4.89689046833355,0.849990678170866,2.23855173458628,1,2.25,2,2
48600,235,1165,1.78893094839098,5.01221636600887,0.752864291071269,2.30501028365633,1,2.25,2,2
48532,239,1229,1.67992071598656,5.12952175325824,0.794754323814733,2.52912368613212,1,2.25,2,2
48567,229,1204,2.0639018143967,5.09504233853778,1.07725078123206,2.4936999747583,1,2.25,2,2
48564,222,1214,2.22392225980089,4.42910648578766,1.00049806927822,2.0019864000841,1,2.25,2,2
48609,222,1169,2.26218219131228,4.75752789795718,1.09455007862147,2.16372086873316,1,2.25,2,2
48515,242,1243,2.31628019120512,5.5233344782529,0.975195245955435,2.47911280029479,1,2.25,2,2
48543,252,1205,2.26652908569324,4.6083463239989,1.08019697646978,2.04308086906568,1,2.25,2,2
48530,241,1229,2.11176101093704,4.78604895652069,1.01500553956557,2.22449488514829,1,2.25,2,2
48549,245,1206,1.99431733513825,4.65686769896721,0.882286498716763,2.17525946938961,1,2.25,2,2
48556,247,1197,1.84096860088626,5.16945148298863,0.775954050766515,2.33728095150916,1,2.25,2,2
48598,226,1176,2.0113988575527,4.2068635667183,0.967803746239969,1.9615662815267,1,2.25,2,2
48505,245,1250,2.34471940273467,4.73808188131389,0.968978068340902,2.11019202954052,1,2.25,2,2
48609,240,1151,1.94964794634107,4.81334438862605,0.958315083203031,2.21237498952156,1,2.25,2,2
48579,259,1162,2.3819814356065,4.49564267880428,1.07944517516398,2.05205075620137,1,2.25,2,2
48475,255,1270,2.31108926303716,4.36203029820728,1.06378642439385,1.91073005618247,1,2.25,2,2
48505,258,1237,2.0998294970162,4.84950367308554,1.10353302576134,2.15286927972988,1,2.25,2,2
48500,234,1266,1.95450392496877,5.05818129309975,0.979047102439823,2.37026793984363,1,2.25,2,2
48542,230,1228,2.38131313131313,5.43949435444281,1.1159957256974,2.46427117712664,1,2.25,2,2
48556,237,1207,1.96180137925104,4.22555744083842,0.94291311815207,2.04643959507677,1,2.25,2,2
48538,220,1242,2.34876734603883,4.0963050332374,1.05876909740562,1.93707744163569,1,2.25,2,2
48612,232,1156,2.42643558455787,4.64177282028242,1.19683188907842,2.15117305868361,1,2.25,2,2
48618,220,1162,2.74751785035278,4.61647638808693,1.32355848769865,2.1860404374943,1,2.25,2,2
48484,239,1277,2.22715388955888,5.12934925764235,1.01356093184681,2.27538178965998,1,2.25,2,2
48567,233,1200,2.40214455506019,5.17060775463862,1.18317368142383,2.17189582222018,1,2.25,2,2
48575,238,1187,1.80802435092483,4.53511435413014,0.946946059409719,2.10584639366589,1,2.25,2,2
48594,245,1161,2.28081641399261,5.44489016477647,1.10840319093508,2.43011906909366,1,2.25,2,2
48576,206,1218,1.91474543707973,4.79955767039743,0.790196377334577,2.22783075302724,1,2.25,2,2
48591,218,1191,2.25137424982074,5.13510885189003,1.08411293225371,2.40045675261537,1,2.25,2,2
48535,242,1223,1.94536153872253,4.90415620565816,1.04733361259369,2.09071055681923,1,2.25,2,2
47441,429,2130,2.49151984658653,6.94927035201594,0.783123610948085,2.2143768677628,1,2.25,3,3
47382,410,2208,3.92180307667846,6.56216426647108,1.32875290378184,2.09996417682406,1,2.25,3,3
47323,410,2267,2.6416093586513,7.27740293861982,0.779039379011805,2.31857616331338,1,2.25,3,3
47270,432,2298,3.03646372085541,6.43732854855281,0.926499953521744,2.08151919529735,1,2.25,3,3
47416,419,2165,3.28310256635642,7.32731262189696,1.01120503658813,2.3173294387576,1,2.25,3,3
47322,438,2240,3.63251085097988,7.40185768034486,1.23509641128453,2.37775602336839,1,2.25,3,3
47317,462,2221,2.98258662933147,6.62221670954098,1.07988585336953,2.11082254729589,1,2.25,3,3
47405,392,2203,3.37723871289598,6.40343712292578,1.01723795836913,2.04119170177375,1,2.25,3,3
47368,412,2220,3.37638411531715,6.45843260031682,1.05394264332701,2.05673663491544,1,2.25,3,3
47395,408,2197,2.69891254075152,7.1356637893108,0.892274367487938,2.34290016703264,1,2.25,3,3
47417,424,2159,3.70425475803261,7.15782652488267,1.09602156164846,2.34332452186554,1,2.25,3,3
47301,425,2274,2.72435939553219,7.21877765560889,0.852824195234709,2.39183028418178,1,2.25,3,3
47433,431,2136,3.15037472946143,6.04541375478904,0.98649494596917,2.02921083881728,1,2.25,3,3
47318,399,2283,3.38104154433753,6.86036667661381,1.05766297125574,2.1885411404842,1,2.25,3,3
47299,414,2287,4.12078088798646,7.1016243881054,1.41041917711639,2.25418424572383,1,2.25,3,3
47346,421,2233,3.10901944760626,7.18749671657473,0.922594775549123,2.30606029764586,1,2.25,3,3
47348,442,2210,3.44741211711599,7.31388085179629,1.14089714233473,2.29840029886224,1,2.25,3,3
47381,419,2200,2.95051702100672,7.00858547632528,0.933324482279541,2.19669581671645,1,2.25,3,3
47317,423,2260,3.37690097287546,6.41170905845605,1.21710817455708,2.11458797399988,1,2.25,3,3
47395,424,2181,3.22162560430717,6.71413814485564,1.0936061443336,2.17592222900983,1,2.25,3,3
47427,437,2136,2.83102476739615,7.19225825497082,0.845479506035282,2.33257123925863,1,2.25,3,3
47386,444,2170,3.23910467412772,7.76162818140038,1.02575022543059,2.47092637706471,1,2.25,3,3
47412,408,2180,3.19644986090873,7.60676475735656,0.994226241352374,2.34339370724863,1,2.25,3,3
47336,401,2263,3.37604304582006,7.34158833086677,1.05621896614461,2.27572998294762,1,2.25,3,3
47418,437,2145,3.09091748182213,7.29996980014747,1.07350222003416,2.31384107306624,1,2.25,3,3
47373,410,2217,2.94532522272248,7.38031198918706,0.922676291259652,2.24674554418392,1,2.25,3,3
47404,413,2183,3.29377483123607,6.44223807019665,0.975702570825033,2.03710760741726,1,2.25,3,3
47257,442,2301,2.66463474064688,6.87422179353532,0.84217217245177,2.17004488210011,1,2.25,3,3
47464,398,2138,3.1823432705192,6.86887882357996,1.09472409009485,2.15440842839941,1,2.25,3,3
47359,419,2222,3.05623020191029,7.33109158570162,0.900028275948771,2.26987455871705,1,2.25,3,3
47433,409,2158,3.47144181470761,7.01821883813209,1.11253534035752,2.30799122106294,1,2.25,3,3
47374,428,2198,3.0921488621304,6.69458739854569,0.968147929212641,2.13727926394448,1,2.25,3,3
47419,425,2156,3.49125147631337,7.19734919732295,1.02950145675544,2.29504124140204,1,2.25,3,3
47380,387,2233,3.03269987572494,6.99351232394366,0.844213058626037,2.22329604927703,1,2.25,3,3
47451,405,2144,3.43801892651674,7.98347600757438,1.03619052377239,2.59747635125254,1,2.25,3,3
